image_id,label
2997,0
2998,4
2999,8
3000,4
3001,2
3002,2
3003,8
3004,4
3005,6
3006,6
3007,0
3008,8
3009,6
3010,4
3011,8
3012,9
3013,4
3014,9
3015,3
3016,4
3017,8
3018,8
3019,7
3020,4
3021,6
3022,4
3023,4
3024,8
3025,7
3026,8
3027,7
3028,6
3029,6
3030,4
3031,6
3032,8
3033,4
3034,2
3035,4
3036,8
3037,6
3038,6
3039,7
3040,3
3041,9
3042,9
3043,1
3044,6
3045,4
3046,6
3047,4
3048,3
3049,0
3050,8
3051,1
3052,7
3053,2
3054,8
3055,6
3056,4
3057,4
3058,2
3059,4
3060,4
3061,4
3062,4
3063,6
3064,0
3065,2
3066,4
3067,8
3068,6
3069,8
3070,1
3071,4
3072,8
3073,8
3074,2
3075,8
3076,4
3077,7
3078,2
3079,9
3080,1
3081,7
3082,4
3083,2
3084,8
3085,7
3086,2
3087,4
3088,7
3089,1
3090,6
3091,3
3092,6
3093,0
3094,2
3095,9
3096,0
3097,4
3098,1
3099,4
3100,7
3101,6
3102,1
3103,4
3104,0
3105,4
3106,2
3107,8
3108,7
3109,4
3110,2
3111,6
3112,0
3113,0
3114,4
3115,3
3116,8
3117,1
3118,4
3119,8
3120,2
3121,7
3122,2
3123,4
3124,2
3125,3
3126,0
3127,9
3128,2
3129,4
3130,2
3131,1
3132,3
3133,4
3134,2
3135,3
3136,4
3137,7
3138,8
3139,8
3140,6
3141,1
3142,8
3143,3
3144,6
3145,2
3146,8
3147,8
3148,4
3149,7
3150,8
3151,2
3152,6
3153,6
3154,0
3155,1
3156,2
3157,8
3158,3
3159,8
3160,8
3161,8
3162,4
3163,4
3164,8
3165,7
3166,4
3167,7
3168,0
3169,8
3170,4
3171,4
3172,8
3173,3
3174,2
3175,7
3176,3
3177,2
3178,9
3179,3
3180,8
3181,4
3182,6
3183,8
3184,8
3185,8
3186,6
3187,0
3188,2
3189,0
3190,8
3191,7
3192,7
3193,4
3194,4
3195,8
3196,7
3197,9
3198,9
3199,8
3200,4
3201,4
3202,6
3203,1
3204,7
3205,4
3206,7
3207,2
3208,1
3209,6
3210,8
3211,8
3212,4
3213,9
3214,4
3215,3
3216,0
3217,4
3218,9
3219,8
3220,4
3221,2
3222,4
3223,1
3224,4
3225,3
3226,3
3227,0
3228,4
3229,6
3230,6
3231,7
3232,8
3233,4
3234,6
3235,2
3236,4
3237,3
3238,1
3239,3
3240,1
3241,3
3242,8
3243,4
3244,8
3245,2
3246,4
3247,0
3248,4
3249,3
3250,2
3251,4
3252,8
3253,8
3254,9
3255,3
3256,6
3257,2
3258,4
3259,8
3260,4
3261,4
3262,4
3263,8
3264,4
3265,8
3266,8
3267,2
3268,2
3269,8
3270,2
3271,6
3272,0
3273,8
3274,3
3275,9
3276,4
3277,2
3278,4
3279,9
3280,8
3281,6
3282,9
3283,3
3284,4
3285,7
3286,8
3287,1
3288,6
3289,9
3290,8
3291,4
3292,2
3293,4
3294,8
3295,4
3296,6
3297,7
3298,8
3299,7
3300,8
3301,5
3302,4
3303,3
3304,6
3305,6
3306,8
3307,3
3308,1
3309,8
3310,4
3311,8
3312,4
3313,2
3314,3
3315,7
3316,1
3317,6
3318,0
3319,8
3320,4
3321,4
3322,8
3323,7
3324,4
3325,4
3326,2
3327,2
3328,3
3329,1
3330,6
3331,4
3332,4
3333,5
3334,6
3335,3
3336,2
3337,2
3338,8
3339,7
3340,4
3341,3
3342,1
3343,7
3344,4
3345,7
3346,8
3347,4
3348,2
3349,4
3350,4
3351,7
3352,4
3353,6
3354,4
3355,8
3356,9
3357,2
3358,4
3359,2
3360,2
3361,4
3362,6
3363,8
3364,2
3365,2
3366,1
3367,4
3368,8
3369,4
3370,4
3371,2
3372,8
3373,8
3374,1
3375,4
3376,9
3377,2
3378,8
3379,4
3380,2
3381,8
3382,2
3383,8
3384,6
3385,4
3386,8
3387,0
3388,3
3389,0
3390,8
3391,4
3392,8
3393,8
3394,3
3395,2
3396,4
3397,0
3398,6
3399,1
3400,6
3401,8
3402,9
3403,4
3404,8
3405,4
3406,2
3407,4
3408,3
3409,8
3410,2
3411,2
3412,8
3413,8
3414,2
3415,0
3416,8
3417,4
3418,3
3419,3
3420,8
3421,2
3422,3
3423,6
3424,7
3425,2
3426,0
3427,7
3428,8
3429,4
3430,6
3431,4
3432,2
3433,4
3434,9
3435,2
3436,8
3437,6
3438,6
3439,2
3440,3
3441,9
3442,9
3443,8
3444,0
3445,6
3446,2
3447,2
3448,4
3449,1
3450,6
3451,6
3452,8
3453,8
3454,1
3455,4
3456,7
3457,2
3458,4
3459,3
3460,4
3461,8
3462,2
3463,8
3464,2
3465,4
3466,7
3467,8
3468,6
3469,3
3470,2
3471,8
3472,4
3473,2
3474,8
3475,4
3476,8
3477,8
3478,4
3479,8
3480,2
3481,7
3482,8
3483,3
3484,4
3485,4
3486,4
3487,0
3488,3
3489,4
3490,1
3491,8
3492,0
3493,7
3494,0
3495,0
3496,1
3497,2
3498,4
3499,8
3500,7
3501,0
3502,8
3503,4
3504,4
3505,5
3506,4
3507,4
3508,4
3509,0
3510,3
3511,4
3512,8
3513,6
3514,2
3515,0
3516,4
3517,1
3518,1
3519,6
3520,2
3521,6
3522,8
3523,3
3524,3
3525,2
3526,6
3527,3
3528,3
3529,1
3530,9
3531,0
3532,2
3533,6
3534,0
3535,6
3536,1
3537,9
3538,4
3539,8
3540,7
3541,2
3542,8
3543,7
3544,2
3545,2
3546,0
3547,8
3548,3
3549,3
3550,3
3551,2
3552,3
3553,4
3554,4
3555,8
3556,8
3557,8
3558,8
3559,9
3560,4
3561,9
3562,4
3563,0
3564,8
3565,8
3566,9
3567,4
3568,2
3569,1
3570,2
3571,8
3572,9
3573,4
3574,9
3575,4
3576,4
3577,9
3578,1
3579,4
3580,2
3581,0
3582,6
3583,1
3584,8
3585,8
3586,8
3587,4
3588,1
3589,7
3590,3
3591,4
3592,0
3593,3
3594,9
3595,7
3596,0
3597,6
3598,6
3599,8
3600,0
3601,4
3602,2
3603,3
3604,2
3605,6
3606,5
3607,9
3608,8
3609,8
3610,6
3611,8
3612,0
3613,4
3614,3
3615,4
3616,4
3617,8
3618,2
3619,9
3620,4
3621,4
3622,0
3623,4
3624,4
3625,3
3626,8
3627,1
3628,4
3629,2
3630,7
3631,2
3632,9
3633,3
3634,4
3635,2
3636,8
3637,7
3638,6
3639,4
3640,2
3641,9
3642,8
3643,1
3644,8
3645,4
3646,4
3647,4
3648,9
3649,9
3650,8
3651,4
3652,3
3653,3
3654,0
3655,8
3656,6
3657,6
3658,3
3659,4
3660,8
3661,8
3662,2
3663,2
3664,6
3665,4
3666,3
3667,9
3668,8
3669,0
3670,4
3671,4
3672,0
3673,6
3674,4
3675,6
3676,7
3677,2
3678,4
3679,4
3680,1
3681,8
3682,1
3683,4
3684,8
3685,3
3686,2
3687,1
3688,6
3689,0
3690,4
3691,4
3692,2
3693,4
3694,9
3695,1
3696,0
3697,0
3698,8
3699,8
3700,4
3701,8
3702,9
3703,0
3704,3
3705,3
3706,2
3707,7
3708,7
3709,8
3710,8
3711,8
3712,2
3713,4
3714,8
3715,2
3716,8
3717,9
3718,8
3719,8
3720,8
3721,9
3722,8
3723,2
3724,2
3725,2
3726,2
3727,9
3728,4
3729,4
3730,4
3731,0
3732,0
3733,6
3734,4
3735,8
3736,8
3737,7
3738,2
3739,2
3740,4
3741,6
3742,0
3743,3
3744,8
3745,8
3746,1
3747,8
3748,4
3749,6
3750,9
3751,2
3752,4
3753,7
3754,6
3755,7
3756,4
3757,8
3758,9
3759,4
3760,6
3761,3
3762,0
3763,9
3764,6
3765,3
3766,0
3767,4
3768,0
3769,6
3770,2
3771,8
3772,4
3773,4
3774,8
3775,7
3776,4
3777,7
3778,9
3779,4
3780,8
3781,4
3782,4
3783,3
3784,6
3785,8
3786,8
3787,4
3788,1
3789,2
3790,4
3791,4
3792,4
3793,2
3794,0
3795,8
3796,6
3797,4
3798,4
3799,1
3800,2
3801,9
3802,1
3803,7
3804,2
3805,4
3806,9
3807,1
3808,2
3809,8
3810,8
3811,2
3812,3
3813,8
3814,3
3815,0
3816,4
3817,4
3818,7
3819,4
3820,0
3821,4
3822,8
3823,2
3824,4
3825,4
3826,8
3827,2
3828,4
3829,2
3830,2
3831,8
3832,6
3833,6
3834,7
3835,0
3836,7
3837,6
3838,8
3839,3
3840,2
3841,0
3842,0
3843,4
3844,3
3845,8
3846,9
3847,8
3848,2
3849,3
3850,4
3851,4
3852,0
3853,0
3854,4
3855,8
3856,8
3857,4
3858,4
3859,4
3860,1
3861,4
3862,7
3863,2
3864,2
3865,4
3866,4
3867,3
3868,8
3869,0
3870,2
3871,0
3872,4
3873,8
3874,9
3875,4
3876,8
3877,3
3878,8
3879,7
3880,8
3881,8
3882,6
3883,7
3884,6
3885,7
3886,2
3887,3
3888,4
3889,2
3890,7
3891,4
3892,7
3893,2
3894,2
3895,4
3896,8
3897,0
3898,9
3899,6
3900,9
3901,4
3902,8
3903,0
3904,4
3905,1
3906,8
3907,8
3908,2
3909,7
3910,3
3911,2
3912,4
3913,0
3914,7
3915,8
3916,4
3917,4
3918,6
3919,8
3920,2
3921,2
3922,1
3923,6
3924,9
3925,4
3926,8
3927,2
3928,8
3929,1
3930,6
3931,1
3932,4
3933,0
3934,3
3935,2
3936,1
3937,6
3938,4
3939,3
3940,3
3941,3
3942,0
3943,8
3944,1
3945,2
3946,3
3947,8
3948,2
3949,2
3950,7
3951,8
3952,8
3953,3
3954,1
3955,6
3956,4
3957,2
3958,2
3959,8
3960,2
3961,6
3962,0
3963,8
3964,2
3965,8
3966,4
3967,4
3968,7
3969,4
3970,0
3971,7
3972,8
3973,4
3974,0
3975,6
3976,4
3977,4
3978,8
3979,2
3980,8
3981,2
3982,9
3983,4
3984,4
3985,4
3986,8
3987,8
3988,0
3989,2
3990,4
3991,6
3992,7
3993,7
3994,2
3995,8
3996,8
3997,2
3998,1
3999,8
4000,1
4001,3
4002,7
4003,6
4004,2
4005,7
4006,8
4007,8
4008,4
4009,7
4010,7
4011,8
4012,8
4013,3
4014,4
4015,1
4016,4
4017,9
4018,1
4019,2
4020,1
4021,7
4022,4
4023,8
4024,4
4025,2
4026,4
4027,4
4028,6
4029,4
4030,8
4031,4
4032,0
4033,3
4034,8
4035,2
4036,7
4037,2
4038,2
4039,8
4040,2
4041,6
4042,4
4043,8
4044,8
4045,6
4046,1
4047,6
4048,0
4049,7
4050,4
4051,8
4052,6
4053,4
4054,2
4055,1
4056,8
4057,6
4058,3
4059,2
4060,7
4061,8
4062,2
4063,6
4064,8
4065,8
4066,4
4067,8
4068,8
4069,4
4070,7
4071,3
4072,8
4073,1
4074,2
4075,9
4076,2
4077,8
4078,2
4079,4
4080,4
4081,6
4082,8
4083,4
4084,2
4085,1
4086,9
4087,4
4088,1
4089,2
4090,4
4091,8
4092,8
4093,8
4094,1
4095,4
4096,6
4097,4
4098,8
4099,8
4100,4
4101,4
4102,8
4103,8
4104,6
4105,3
4106,0
4107,1
4108,0
4109,8
4110,8
4111,9
4112,4
4113,7
4114,2
4115,8
4116,7
4117,2
4118,3
4119,8
4120,6
4121,2
4122,8
4123,8
4124,8
4125,9
4126,4
4127,2
4128,7
4129,0
4130,4
4131,8
4132,4
4133,3
4134,2
4135,0
4136,4
4137,4
4138,8
4139,2
4140,9
4141,0
4142,4
4143,3
4144,0
4145,4
4146,4
4147,4
4148,8
4149,4
4150,3
4151,0
4152,8
4153,4
4154,4
4155,8
4156,1
4157,2
4158,8
4159,4
4160,6
4161,6
4162,6
4163,0
4164,6
4165,1
4166,8
4167,4
4168,4
4169,4
4170,1
4171,8
4172,8
4173,4
4174,8
4175,6
4176,8
4177,2
4178,0
4179,9
4180,8
4181,8
4182,4
4183,1
4184,9
4185,3
4186,4
4187,4
4188,7
4189,4
4190,4
4191,0
4192,6
4193,6
4194,2
4195,1
4196,8
4197,8
4198,4
4199,4
4200,9
4201,2
4202,6
4203,4
4204,2
4205,8
4206,4
4207,8
4208,4
4209,4
4210,1
4211,8
4212,4
4213,8
4214,8
4215,8
4216,8
4217,6
4218,4
4219,8
4220,8
4221,4
4222,8
4223,4
4224,8
4225,3
4226,8
4227,2
4228,8
4229,8
4230,1
4231,3
4232,0
4233,4
4234,7
4235,8
4236,7
4237,9
4238,3
4239,9
4240,8
4241,4
4242,4
4243,6
4244,9
4245,2
4246,2
4247,2
4248,2
4249,6
4250,8
4251,8
4252,4
4253,3
4254,3
4255,2
4256,4
4257,4
4258,8
4259,7
4260,8
4261,2
4262,4
4263,8
4264,8
4265,8
4266,8
4267,2
4268,3
4269,8
4270,2
4271,2
4272,0
4273,4
4274,4
4275,0
4276,6
4277,7
4278,4
4279,6
4280,8
4281,8
4282,0
4283,2
4284,1
4285,0
4286,0
4287,1
4288,2
4289,8
4290,0
4291,9
4292,2
4293,4
4294,0
4295,4
4296,8
4297,9
4298,0
4299,2
4300,7
4301,8
4302,3
4303,2
4304,6
4305,8
4306,0
4307,9
4308,4
4309,4
4310,7
4311,8
4312,4
4313,1
4314,3
4315,4
4316,3
4317,4
4318,6
4319,2
4320,7
4321,0
4322,4
4323,4
4324,4
4325,9
4326,0
4327,9
4328,8
4329,7
4330,6
4331,2
4332,2
4333,6
4334,4
4335,4
4336,4
4337,3
4338,6
4339,8
4340,0
4341,4
4342,8
4343,1
4344,7
4345,0
4346,8
4347,4
4348,4
4349,6
4350,9
4351,6
4352,4
4353,3
4354,1
4355,6
4356,8
4357,4
4358,2
4359,6
4360,8
4361,3
4362,9
4363,4
4364,6
4365,9
4366,8
4367,8
4368,0
4369,8
4370,9
4371,8
4372,6
4373,1
4374,0
4375,4
4376,4
4377,4
4378,2
4379,3
4380,8
4381,7
4382,2
4383,8
4384,4
4385,2
4386,4
4387,8
4388,4
4389,4
4390,8
4391,6
4392,4
4393,2
4394,4
4395,2
4396,3
4397,2
4398,8
4399,0
4400,9
4401,1
4402,8
4403,8
4404,4
4405,1
4406,8
4407,0
4408,4
4409,0
4410,8
4411,2
4412,2
4413,0
4414,0
4415,4
4416,4
4417,2
4418,1
4419,2
4420,2
4421,8
4422,4
4423,8
4424,8
4425,4
4426,8
4427,6
4428,6
4429,0
4430,6
4431,8
4432,1
4433,1
4434,6
4435,6
4436,4
4437,9
4438,4
4439,4
4440,8
4441,0
4442,6
4443,8
4444,8
4445,2
4446,6
4447,1
4448,4
4449,0
4450,4
4451,0
4452,4
4453,8
4454,1
4455,1
4456,4
4457,2
4458,8
4459,4
4460,4
4461,2
4462,4
4463,7
4464,0
4465,8
4466,8
4467,4
4468,0
4469,8
4470,6
4471,4
4472,9
4473,9
4474,8
4475,9
4476,4
4477,4
4478,7
4479,9
4480,6
4481,2
4482,4
4483,3
4484,7
4485,7
4486,4
4487,0
4488,9
4489,9
4490,8
4491,4
4492,9
4493,3
4494,3
4495,0
4496,6
4497,6
4498,2
4499,6
4500,7
4501,6
4502,8
4503,2
4504,4
4505,7
4506,0
4507,4
4508,8
4509,4
4510,7
4511,3
4512,8
4513,4
4514,8
4515,8
4516,2
4517,2
4518,8
4519,8
4520,8
4521,0
4522,4
4523,2
4524,7
4525,0
4526,2
4527,4
4528,8
4529,1
4530,4
4531,4
4532,2
4533,3
4534,0
4535,3
4536,4
4537,4
4538,0
4539,7
4540,8
4541,4
4542,4
4543,9
4544,4
4545,1
4546,3
4547,4
4548,2
4549,4
4550,2
4551,8
4552,2
4553,6
4554,4
4555,8
4556,9
4557,7
4558,6
4559,6
4560,2
4561,0
4562,8
4563,4
4564,4
4565,1
4566,2
4567,4
4568,8
4569,4
4570,4
4571,7
4572,4
4573,4
4574,8
4575,8
4576,2
4577,7
4578,8
4579,2
4580,2
4581,3
4582,4
4583,7
4584,3
4585,9
4586,8
4587,4
4588,6
4589,8
4590,4
4591,8
4592,7
4593,4
4594,4
4595,4
4596,2
4597,6
4598,2
4599,8
4600,4
4601,2
4602,1
4603,2
4604,8
4605,7
4606,4
4607,2
4608,1
4609,9
4610,9
4611,2
4612,8
4613,8
4614,2
4615,2
4616,8
4617,6
4618,4
4619,3
4620,2
4621,8
4622,4
4623,8
4624,3
4625,4
4626,0
4627,0
4628,8
4629,7
4630,0
4631,7
4632,6
4633,0
4634,8
4635,4
4636,4
4637,4
4638,1
4639,7
4640,8
4641,7
4642,4
4643,8
4644,8
4645,9
4646,1
4647,8
4648,0
4649,9
4650,8
4651,4
4652,4
4653,8
4654,4
4655,8
4656,4
4657,7
4658,4
4659,4
4660,4
4661,6
4662,6
4663,4
4664,4
4665,4
4666,3
4667,6
4668,3
4669,8
4670,8
4671,4
4672,2
4673,6
4674,8
4675,4
4676,2
4677,7
4678,0
4679,1
4680,4
4681,4
4682,6
4683,6
4684,4
4685,0
4686,4
4687,8
4688,4
4689,3
4690,4
4691,8
4692,4
4693,8
4694,4
4695,4
4696,4
4697,4
4698,7
4699,3
4700,8
4701,4
4702,8
4703,6
4704,4
4705,8
4706,4
4707,1
4708,6
4709,8
4710,7
4711,3
4712,6
4713,9
4714,2
4715,0
4716,8
4717,3
4718,6
4719,8
4720,4
4721,6
4722,4
4723,4
4724,4
4725,1
4726,0
4727,8
4728,8
4729,0
4730,3
4731,6
4732,8
4733,4
4734,0
4735,4
4736,7
4737,4
4738,0
4739,4
4740,3
4741,4
4742,8
4743,4
4744,3
4745,4
4746,2
4747,4
4748,1
4749,9
4750,3
4751,4
4752,8
4753,7
4754,8
4755,7
4756,4
4757,6
4758,7
4759,4
4760,2
4761,8
4762,3
4763,4
4764,3
4765,7
4766,7
4767,2
4768,8
4769,4
4770,4
4771,8
4772,2
4773,0
4774,3
4775,3
4776,4
4777,8
4778,4
4779,6
4780,4
4781,8
4782,8
4783,8
4784,6
4785,2
4786,0
4787,3
4788,4
4789,8
4790,3
4791,6
4792,3
4793,2
4794,1
4795,4
4796,4
4797,4
4798,7
4799,7
4800,3
4801,0
4802,8
4803,7
4804,1
4805,8
4806,8
4807,9
4808,2
4809,3
4810,6
4811,4
4812,4
4813,6
4814,2
4815,4
4816,1
4817,3
4818,4
4819,4
4820,2
4821,1
4822,0
4823,7
4824,3
4825,7
4826,2
4827,8
4828,3
4829,4
4830,8
4831,4
4832,4
4833,8
4834,4
4835,4
4836,1
4837,2
4838,3
4839,0
4840,8
4841,1
4842,6
4843,2
4844,8
4845,6
4846,2
4847,4
4848,6
4849,4
4850,2
4851,8
4852,4
4853,6
4854,4
4855,9
4856,4
4857,8
4858,1
4859,8
4860,8
4861,8
4862,6
4863,6
4864,2
4865,7
4866,4
4867,8
4868,4
4869,1
4870,4
4871,8
4872,8
4873,6
4874,4
4875,0
4876,0
4877,6
4878,2
4879,8
4880,7
4881,2
4882,8
4883,8
4884,3
4885,8
4886,0
4887,8
4888,1
4889,6
4890,3
4891,6
4892,0
4893,8
4894,8
4895,8
4896,7
4897,4
4898,8
4899,4
4900,8
4901,4
4902,7
4903,8
4904,7
4905,8
4906,2
4907,0
4908,8
4909,4
4910,7
4911,2
4912,2
4913,4
4914,6
4915,3
4916,7
4917,9
4918,6
4919,4
4920,7
4921,6
4922,8
4923,8
4924,9
4925,4
4926,2
4927,0
4928,8
4929,6
4930,3
4931,8
4932,6
4933,6
4934,0
4935,3
4936,3
4937,7
4938,4
4939,9
4940,4
4941,0
4942,4
4943,6
4944,8
4945,6
4946,4
4947,2
4948,8
4949,4
4950,8
4951,8
4952,8
4953,7
4954,2
4955,2
4956,6
4957,8
4958,9
4959,4
4960,3
4961,8
4962,8
4963,4
4964,9
4965,4
4966,0
4967,0
4968,8
4969,7
4970,8
4971,2
4972,0
4973,2
4974,4
4975,9
4976,4
4977,0
4978,7
4979,2
4980,2
4981,8
4982,2
4983,0
4984,4
4985,8
4986,4
4987,1
4988,3
4989,2
4990,9
4991,3
4992,4
4993,4
4994,2
4995,2
4996,6
4997,2
4998,7
4999,3
